ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	AUTOCOGID
5780	TebulUre	wood	tìnɛ̌:	tìnɛ̌:	t ì/i n ɛ̌:/ɛː		11383
5781	Tiranige	wood	tè:ŋgè	tè:ŋgè	t è:/eː ŋ ɡ è/e		11383
5782	TogoKan	wood	tǐⁿ	tǐⁿ	t ǐⁿ/ĩ		11383
5783	TommoSoTongoTongo	wood	tìnú	tìnú	t ì/i n ú/u		11383
5784	ToroTegu	wood	tìrⁿú	tìrⁿú	t ì/i r̃ ú/u		11383
5785	YandaDom	wood	té:	té:	t é:/eː		11383
5786	YornoSo	wood	tǐn	tǐn	t ǐ/i n		11383
5787	BankanTey	wooden board, plank	bèrè kɛ́síyɛ́	bèrè_kɛ́síyɛ́	b è/e r è/e + k ɛ́/ɛ s í/i j ɛ́/ɛ		11386
5788	DogulDomB	wooden board, plank	pò:núŋ́ (pl pò:nú yà:)	pò:núŋ́_	p òː/oː n ú/u ŋ́/ŋ		11387
5789	JamsayAlphabet	wooden board, plank	cɛwɛnumo	cɛwɛnumo	tʃ ɛ w ɛ n u/u m o		11388
5790	JamsayDouentza	wooden board, plank	cɛ̀wɛ̀nùmó	cɛ̀wɛ̀nùmó	tʃ ɛ̀/ɛ w ɛ̀/ɛ n ù/u m ó/o		11388
5791	Mombo	wooden board, plank	tùmà gúmbúlè	tùmà_gúmbúlè	t ù/u m à/a + ɡ ú/u ⁿb ú/u l è/e		11390
5792	Najamba	wooden board, plank	pòndòpòndǒ:\\pòndě:	pòndòpòndǒ:	p ò/o ⁿd ò/o p ò/o ⁿd ǒː/oː		11391
5793	PergeTegu	wooden board, plank	tìrⁿìpépél	tìrⁿìpépél	t ì/i r̃ ì/i p é/e p é/e l		11392
5794	TebulUre	wooden board, plank	pépéndé	pépéndé	p é/e p é/e ⁿd é/e		11391
5795	Tiranige	wooden board, plank	póní	póní	p ó/o n í/i		11387
5796	TogoKan	wooden board, plank	bá:gá	bá:gá	b á:/aː ɡ á/a		11395
5797	TommoSoTongoTongo	wooden board, plank	pìyé	pìyé	p ì/i j é/e		11395
5798	ToroTegu	wooden board, plank	póró	póró	p ó/o r ó/o		11395
5799	YandaDom	wooden board, plank	tèbà	tèbà	t è/e b à/a		11398
3399	DogulDomA	wool (substance)	kásà	kásà	k á/a s à/a		11399
3400	Najamba	wool (substance)	pɛ̀gɛ̀mbó kùlɛ̀	pɛ̀gɛ̀mbó_kùlɛ̀	p ɛ̀/ɛ ɡ ɛ̀/ɛ ⁿb ó/o + k ù/u l ɛ̀/ɛ		11400
3401	TommoSoTongoTongo	wool (substance)	káásà, kàdá	káásà	k áá/aː s à/a		11399
10265	BankanTey	word, name (of sth)	ŋìnnî:, ɲìnnî:	ŋìnnî:	ŋ ì/i n n î:/iː		11401
10266	BenTey	word, name (of sth)	ìnìrⁿî:	ìnìrⁿî:	ì/i n ì/i r̃ î:/iː		11402
10267	DogulDomA	word, name (of sth)	ínó	ínó	í/i n ó/o		11401
10268	DogulDomB	word, name (of sth)	qqq	qqq	q q q		11404
10269	DonnoSo	word, name (of sth)	bôy	bôy	b ô/o j		11405
10270	JamsayAlphabet	word, name (of sth)	bon	bon	b o n		11405
10271	JamsayDouentza	word, name (of sth)	bón	bón	b ó/o n		11405
10272	Mombo	word, name (of sth)	íní	íní	í/i n í/i		11401
10273	Najamba	word, name (of sth)	ínèn\\ínèn	ínèn	í/i n è/e n		11401
10274	Nanga	word, name (of sth)	ǹnèrⁿî	ǹnèrⁿî	ǹ/n n è/e r̃ î/i		11402
10275	PergeTegu	word, name (of sth)	sórⁿú	sórⁿú	s ó/o r̃ ú/u		11411
10276	TebulUre	word, name (of sth)	bóngó\\bóné:	bóngó	b ó/o ⁿg ó/o		11405
10277	TogoKan	word, name (of sth)	bɔ́ⁿ	bɔ́ⁿ	b ɔ́ⁿ/ɔ̃		11405
10278	TommoSoTongoTongo	word, name (of sth)	bóy	bóy	b ó/o j		11405
10279	ToroTegu	word, name (of sth)	ìsǒŋ	ìsǒŋ	ì/i s ǒ/o ŋ		11415
10280	YandaDom	word, name (of sth)	dòm	dòm	d ò/o m		11416
10281	YornoSo	word, name (of sth)	bôy	bôy	b ô/o j		11405
14560	BankanTey	work (noun), productive activity	bírá:	bírá:	b í/i r á:/aː		11417
14561	BenTey	work (noun), productive activity	bírɛ́	bírɛ́	b í/i r ɛ́/ɛ		11417
14562	Bunoge	work (noun), productive activity	wàlè	wàlè	w à/a l è/e		11419
14563	DogulDomA	work (noun), productive activity	wáàl	wáàl	w â:/aː l		11419
14564	DogulDomB	work (noun), productive activity	wǎl	wǎl	w ǎ/a l		11419
14565	DonnoSo	work (noun), productive activity	wálù, bírɛ̀	wálù	w á/a l ù/u		11419
14566	Gourou	work (noun), productive activity	bírɛ́	bírɛ́	b í/i r ɛ́/ɛ		11417
14567	JamsayAlphabet	work (noun), productive activity	birɛ	birɛ	b i r ɛ		11417
14568	JamsayDouentza	work (noun), productive activity	bírɛ́	bírɛ́	b í/i r ɛ́/ɛ		11417
14569	Mombo	work (noun), productive activity	wálé	wálé	w á/a l é/e		11419
14570	Najamba	work (noun), productive activity	bírɔ́:\\bírɛ́:	bírɔ́:	b í/i r ɔ́ː/ɔː		11417
14571	Nanga	work (noun), productive activity	bírá	bírá	b í/i r á/a		11417
14572	Penange	work (noun), productive activity	káyⁿ	káyⁿ	k á/a yⁿ/ỹ		11429
14573	PergeTegu	work (noun), productive activity	bírɛ́	bírɛ́	b í/i r ɛ́/ɛ		11417
14574	TebulUre	work (noun), productive activity	bírá:	bírá:	b í/i r á:/aː		11417
14575	Tiranige	work (noun), productive activity	wàlè	wàlè	w à/a l è/e		11419
14576	TogoKan	work (noun), productive activity	bírɛ́	bírɛ́	b í/i r ɛ́/ɛ		11417
14577	TommoSoTongoTongo	work (noun), productive activity	bírɛ́	bírɛ́	b í/i r ɛ́/ɛ		11417
14578	ToroTegu	work (noun), productive activity	bírá	bírá	b í/i r á/a		11417
14579	YandaDom	work (noun), productive activity	bìdɛ́	bìdɛ́	b ì/i d ɛ́/ɛ		11417
14580	YornoSo	work (noun), productive activity	bírɛ́	bírɛ́	b í/i r ɛ́/ɛ		11417
5235	BankanTey	work in the fields, do farm work (verb only)	wàrá	wàrá	w à/a r á/a		11430
5236	BenTey	work in the fields, do farm work (verb only)	wàrá	wàrá	w à/a r á/a		11430
5237	Bunoge	work in the fields, do farm work (verb only)	wálè	wálè	w á/a l è/e		11430
5238	DogulDomB	work in the fields, do farm work (verb only)	gɔ̀lɛ́	gɔ̀lɛ́	ɡ ɔ̀/ɔ l ɛ́/ɛ		11433
5239	DonnoSo	work in the fields, do farm work (verb only)	wàlá\\wálì	wàlá	w à/a l á/a		11430
5240	JamsayAlphabet	work in the fields, do farm work (verb only)	wara	wara	w a r a		11430
5241	JamsayDouentza	work in the fields, do farm work (verb only)	wàrá	wàrá	w à/a r á/a		11430
5242	Mombo	work in the fields, do farm work (verb only)	kúbɔ́ kúbɛ́	kúbɔ́_kúbɛ́	k ú/u b ɔ́/ɔ + k ú/u b ɛ́/ɛ		11437
5243	Najamba	work in the fields, do farm work (verb only)	gɔ̀lɛ́	gɔ̀lɛ́	ɡ ɔ̀/ɔ l ɛ́/ɛ		11433
5244	Nanga	work in the fields, do farm work (verb only)	wàrá	wàrá	w à/a r á/a		11430
5245	Penange	work in the fields, do farm work (verb only)	kúbɛ́	kúbɛ́	k ú/u b ɛ́/ɛ		11433
5246	PergeTegu	work in the fields, do farm work (verb only)	wàrá	wàrá	w à/a r á/a		11430
5247	TebulUre	work in the fields, do farm work (verb only)	wǎ: (wǎ:tì)	wǎ:_	w ǎ:/aː		11430
5248	Tiranige	work in the fields, do farm work (verb only)	kúwɔ́	kúwɔ́	k ú/u w ɔ́/ɔ		11433
5249	TogoKan	work in the fields, do farm work (verb only)	wàrá	wàrá	w à/a r á/a		11430
5250	TommoSoTongoTongo	work in the fields, do farm work (verb only)	wòlú wàlá	wòlú_wàlá	w ò/o l ú/u + w à/a l á/a		11445
5251	TomoKanSegue	work in the fields, do farm work (verb only)	kúbɛ́	kúbɛ́	k ú/u b ɛ́/ɛ		11433
5252	ToroTegu	work in the fields, do farm work (verb only)	wàrú\\wàrá	wàrú	w à/a r ú/u		11430
5253	YandaDom	work in the fields, do farm work (verb only)	gɔ̀lɔ́	gɔ̀lɔ́	ɡ ɔ̀/ɔ l ɔ́/ɔ		11433
5254	YornoSo	work in the fields, do farm work (verb only)	wàlá\\wǎl	wàlá	w à/a l á/a		11430
9063	BankanTey	world (of the living)	ádúná, ándúɲá, dúɲá	ádúná	á/a d ú/u n á/a		11446
9064	BenTey	world (of the living)	ádúnɔ́, ádúná, ádúná:rⁿú	ádúnɔ́	á/a d ú/u n ɔ́/ɔ		11446
9065	Bunoge	world (of the living)	ʔàrnà	ʔàrnà	ʔ à/a r n à/a		11448
9066	DogulDomA	world (of the living)	dúnìyà	dúnìyà	d ú/u n ì/i j à/a		11446
9067	DogulDomB	world (of the living)	dúnìyà ~ dúnyà, gándà	dúnìyà	d ú/u n ì/i j à/a		11446
9068	DonnoSo	world (of the living)	àdúnɔ̀	àdúnɔ̀	à/a d ú/u n ɔ̀/ɔ		11446
9069	JamsayAlphabet	world (of the living)	ɛru,adurⁿo	ɛru	ɛ r u/u		11452
9070	JamsayDouentza	world (of the living)	ɛ́:rú, àdúrⁿó	ɛ́:rú	ɛ́:/ɛː r ú/u		11452
9071	JamsayMondoro	world (of the living)	ɛ́:rú	ɛ́:rú	ɛ́:/ɛː r ú/u		11452
9072	Mombo	world (of the living)	àrùná \\ àrná	àrùná	à/a r ù/u n á/a		11448
9073	Najamba	world (of the living)	ádúná, ádúná òlè	ádúná	á/a d ú/u n á/a		11446
9074	Nanga	world (of the living)	ɛ́:rí, ádúrⁿó	ɛ́:rí	ɛ́:/ɛː r í/i		11452
9075	Penange	world (of the living)	àrnà (y)	àrnà_	à/a r n à/a		11448
9076	PergeTegu	world (of the living)	ɛ́:rú, ádúrⁿɔ́	ɛ́:rú	ɛ́:/ɛː r ú/u		11452
9077	TebulUre	world (of the living)	àdúnó	àdúnó	à/a d ú/u n ó/o		11446
9078	Tiranige	world (of the living)	àdùná	àdùná	à/a d ù/u n á/a		11446
9079	TogoKan	world (of the living)	àdúrⁿú	àdúrⁿú	à/a d ú/u r̃ ú/u		11452
9080	TommoSoTongoTongo	world (of the living)	àdúníyáá, dúníyáá gìnɛ̀	àdúníyáá	à/a d ú/u n í/i j áá/aː		11446
9081	ToroTegu	world (of the living)	àdùná:rⁿù	àdùná:rⁿù	à/a d ù/u n á:/aː r̃ ù/u		11446
9082	YandaDom	world (of the living)	àdúɲá	àdúɲá	à/a d ú/u ɲ/ɲ á/a		11446
9083	YornoSo	world (of the living)	àndúrⁿɔ́, ɛ̂:rù	àndúrⁿɔ́	à/a ⁿd ú/u r̃ ɔ́/ɔ		11452
795	BankanTey	worn out, old, no longer useful (object)	pɛ̌:	pɛ̌:	p ɛ̌:/ɛː		11453
796	BenTey	worn out, old, no longer useful (object)	pɛ̌:	pɛ̌:	p ɛ̌:/ɛː		11453
797	Bunoge	worn out, old, no longer useful (object)	ʔìlɛ̀	ʔìlɛ̀	ʔ ì/i l ɛ̀/ɛ		11455
798	DonnoSo	worn out, old, no longer useful (object)	yámà	yámà	j á/a m à/a		11456
799	JamsayAlphabet	worn out, old, no longer useful (object)	pɛyⁿ	pɛyⁿ	p ɛ yⁿ/ỹ		11453
800	JamsayDouentza	worn out, old, no longer useful (object)	pɛ̌yⁿ	pɛ̌yⁿ	p ɛ̌/ɛ yⁿ/ỹ		11453
801	Mombo	worn out, old, no longer useful (object)	ómbé ɲómè dúré	ómbé_ɲómè_dúré	ó/o ⁿb é/e + ɲ/ɲ ó/o m è/e + d ú/u r é/e		11459
802	Najamba	worn out, old, no longer useful (object)	kùnjǒ:\\kùnjé:	kùnjǒ:	k ù/u ⁿdʒ ǒː/oː		11460
803	Nanga	worn out, old, no longer useful (object)	pɛ̌:	pɛ̌:	p ɛ̌:/ɛː		11453
804	Penange	worn out, old, no longer useful (object)	ùlɛ̀	ùlɛ̀	ù/u l ɛ̀/ɛ		11455
805	TebulUre	worn out, old, no longer useful (object)	pɛ̀ygɔ́	pɛ̀ygɔ́	p ɛ̀/ɛ j ɡ ɔ́/ɔ		11453
806	Tiranige	worn out, old, no longer useful (object)	yɔ́gɔ́rɔ́	yɔ́gɔ́rɔ́	j ɔ́/ɔ ɡ ɔ́/ɔ r ɔ́/ɔ		11464
807	TommoSoTongoTongo	worn out, old, no longer useful (object)	kɔ́ykɔ́y, tɔ́náádɛ̀, tɔ̀nú	kɔ́ykɔ́y	k ɔ́/ɔ j k ɔ́/ɔ j		11465
808	TomoKanSegue	worn out, old, no longer useful (object)	cɛ̀lɛ̀, kòlò	cɛ̀lɛ̀	tʃ ɛ̀/ɛ l ɛ̀/ɛ		11455
809	ToroTegu	worn out, old, no longer useful (object)	pòtú	pòtú	p ò/o t ú/u		11453
810	YornoSo	worn out, old, no longer useful (object)	pɛ̌y, sɛ́mɛ́lɛ́	pɛ̌y	p ɛ̌/ɛ j		11453
8952	BankanTey	worship (God)	dìmbí:	dìmbí:	d ì/i ⁿb í:/iː		11466
8953	BenTey	worship (God)	dìmbìyí	dìmbìyí	d ì/i ⁿb ì/i j í/i		11466
8954	DogulDomA	worship (God)	dìmbìyɛ́	dìmbìyɛ́	d ì/i ⁿb ì/i j ɛ́/ɛ		11466
8955	DonnoSo	worship (God)	dìmbɛ́:	dìmbɛ́:	d ì/i ⁿb ɛ́:/ɛː		11466
8956	JamsayAlphabet	worship (God)	digɛ	digɛ	d i ɡ ɛ		11470
8957	JamsayDouentza	worship (God)	dìgɛ́	dìgɛ́	d ì/i ɡ ɛ́/ɛ		11470
8958	Mombo	worship (God)	díŋgyɛ̂:	díŋgyɛ̂:	d í/i ŋ ɡ j ɛ̂:/ɛː		11470
8959	Najamba	worship (God)	dìmbíyɛ́	dìmbíyɛ́	d ì/i ⁿb í/i j ɛ́/ɛ		11466
8960	Nanga	worship (God)	dìmbíyí	dìmbíyí	d ì/i ⁿb í/i j í/i		11466
8961	PergeTegu	worship (God)	dìmbìyé	dìmbìyé	d ì/i ⁿb ì/i j é/e		11466
8962	TogoKan	worship (God)	àmá dìmî:	àmá_dìmî:	à/a m á/a + d ì/i m î:/iː		11476
8963	TommoSoTongoTongo	worship (God)	ámbá dìmbíyɛ́	ámbá_dìmbíyɛ́	á/a ⁿb á/a + d ì/i ⁿb í/i j ɛ́/ɛ		11466
8964	ToroTegu	worship (God)	dìgú\\dìgá	dìgú	d ì/i ɡ ú/u		11470
8965	YornoSo	worship (God)	ámà dìmɛ́:	ámà_dìmɛ́:	á/a m à/a + d ì/i m ɛ́:/ɛː		11476
9753	BankanTey	wound, injury	bármɛ̀rⁿɛ̀	bármɛ̀rⁿɛ̀	b á/a r m ɛ̀/ɛ r̃ ɛ̀/ɛ		11477
9754	BenTey	wound, injury	bármɛ̀	bármɛ̀	b á/a r m ɛ̀/ɛ		11477
9755	Bunoge	wound, injury	bàrmɛ̀ndɛ́	bàrmɛ̀ndɛ́	b à/a r m ɛ̀/ɛ ⁿd ɛ́/ɛ		11477
9756	DogulDomA	wound, injury	míínà	míínà	m íí/iː n à/a		11480
9757	DogulDomB	wound, injury	bármɛ̀	bármɛ̀	b á/a r m ɛ̀/ɛ		11477
9758	DonnoSo	wound, injury	bánù	bánù	b á/a n ù/u		11480
9759	JamsayAlphabet	wound, injury	barmɛrⁿɛ,barmɛ	barmɛrⁿɛ	b a r m ɛ r̃ ɛ		11477
9760	JamsayDouentza	wound, injury	bármɛ́rⁿɛ̀, bármɛ̀	bármɛ́rⁿɛ̀	b á/a r m ɛ́/ɛ r̃ ɛ̀/ɛ		11477
9761	Mombo	wound, injury	bárímì	bárímì	b á/a r í/i m ì/i		11477
9762	Najamba	wound, injury	bármɛ̀rɛ̀	bármɛ̀rɛ̀	b á/a r m ɛ̀/ɛ r ɛ̀/ɛ		11477
9763	Nanga	wound, injury	bármà	bármà	b á/a r m à/a		11477
9764	Penange	wound, injury	bármɛ́:rɛ̀	bármɛ́:rɛ̀	b á/a r m ɛ́:/ɛː r ɛ̀/ɛ		11477
9765	PergeTegu	wound, injury	bármɛ̀	bármɛ̀	b á/a r m ɛ̀/ɛ		11477
9766	Tiranige	wound, injury	bàrmɛ̀ndɛ́	bàrmɛ̀ndɛ́	b à/a r m ɛ̀/ɛ ⁿd ɛ́/ɛ		11477
9767	TogoKan	wound, injury	bárⁿúwⁿá	bárⁿúwⁿá	b á/a r̃ ú/u w̃ á/a		11477
9768	TommoSoTongoTongo	wound, injury	mìnú, bànú	mìnú	m ì/i n ú/u		11480
9769	ToroTegu	wound, injury	márèy	márèy	m á/a r è/e j		11493
9770	YandaDom	wound, injury	bármɛ̀	bármɛ̀	b á/a r m ɛ̀/ɛ		11477
9771	YornoSo	wound, injury	bármù, bán	bármù	b á/a r m ù/u		11477
15164	BenTey	wrinkled (adjective)	sù:yⁿú	sù:yⁿú	s ùː/uː yⁿ/ỹ ú/u		11494
15165	JamsayAlphabet	wrinkled (adjective)	suwⁿo	suwⁿo	s u/u w̃ o		11494
15166	JamsayDouentza	wrinkled (adjective)	sùwⁿɔ́	sùwⁿɔ́	s ù/u w̃ ɔ́/ɔ		11494
15167	JamsayMondoro	wrinkled (adjective)	sùwó	sùwó	s ù/u w ó/o		11494
15168	Mombo	wrinkled (adjective)	kóndónjé	kóndónjé	k ó/o ⁿd ó/o ⁿdʒ é/e		11498
15169	Nanga	wrinkled (adjective)	ùmùrⁿí	ùmùrⁿí	ù/u m ù/u r̃ í/i		11499
15170	TogoKan	wrinkled (adjective)	sùwⁿɔ́	sùwⁿɔ́	s ù/u w̃ ɔ́/ɔ		11494
15171	TommoSoTongoTongo	wrinkled (adjective)	tégédíyé	tégédíyé	t é/e ɡ é/e d í/i j é/e		11498
1661	BankanTey	wrist	nà:kɔ̀rɔ́	nà:kɔ̀rɔ́	n à:/aː k ɔ̀/ɔ r ɔ́/ɔ		11505
1662	BenTey	wrist	nà:kɔ̀rɔ́ ("armneck")	nà:kɔ̀rɔ́_	n à:/aː k ɔ̀/ɔ r ɔ́/ɔ		11505
1663	DogulDomA	wrist	nùmɔ̀ mɔ́gù	nùmɔ̀_mɔ́gù	n ù/u m ɔ̀/ɔ + m ɔ́/ɔ ɡ ù/u		11502
1664	DogulDomB	wrist	nùmɔ̀mɔ̌:g	nùmɔ̀mɔ̌:g	n ù/u m ɔ̀/ɔ m ɔ̌:/ɔː ɡ		11503
1665	DonnoSo	wrist	nùmɔ̀[kɔ̀lɔ̀kɔ̀lɔ́]	nùmɔ̀	n ù/u m ɔ̀/ɔ		11503
1666	JamsayAlphabet	wrist	numokɔrɔ	numokɔrɔ	n u/u m o k ɔ r ɔ		11505
1667	JamsayDouentza	wrist	nùmòkɔ̀rɔ́	nùmòkɔ̀rɔ́	n ù/u m ò/o k ɔ̀/ɔ r ɔ́/ɔ		11505
1668	Mombo	wrist	nɛ̀: párù	nɛ̀:_párù	n ɛ̀:/ɛː + p á/a r ù/u		11507
1669	Najamba	wrist	nùmàdígìn	nùmàdígìn	n ù/u m à/a d í/i ɡ ì/i n		11503
1670	Nanga	wrist	nà:kɔ́rɔ́	nà:kɔ́rɔ́	n à:/aː k ɔ́/ɔ r ɔ́/ɔ		11505
1671	PergeTegu	wrist	nùwⁿòkɔ̀rɔ́	nùwⁿòkɔ̀rɔ́	n ù/u w̃ ò/o k ɔ̀/ɔ r ɔ́/ɔ		11505
1672	TogoKan	wrist	nùmɔ̀kɔ̀rɔ́	nùmɔ̀kɔ̀rɔ́	n ù/u m ɔ̀/ɔ k ɔ̀/ɔ r ɔ́/ɔ		11505
1673	TommoSoTongoTongo	wrist	nùmɔ̀ kɔ̀gɔ̀lɔ́	nùmɔ̀_kɔ̀gɔ̀lɔ́	n ù/u m ɔ̀/ɔ + k ɔ̀/ɔ ɡ ɔ̀/ɔ l ɔ́/ɔ		11502
1674	ToroTegu	wrist	lɔ̀ kúrɔ́	lɔ̀_kúrɔ́	l ɔ̀/ɔ + k ú/u r ɔ́/ɔ		11513
1675	YandaDom	wrist	nùmàkɔ̀lɔ̀	nùmàkɔ̀lɔ̀	n ù/u m à/a k ɔ̀/ɔ l ɔ̀/ɔ		11505
1676	YornoSo	wrist	nɔ̀yⁿ[kùkɔ̀lɔ́]	nɔ̀yⁿ	n ɔ̀/ɔ yⁿ/ỹ		11515
13254	BankanTey	write (sth)	tɔ́wⁿ\\tɔ́wⁿ	tɔ́wⁿ	t ɔ́/ɔ w̃		11516
13255	BenTey	write (sth)	tɔ́ŋgú	tɔ́ŋgú	t ɔ́/ɔ ŋ ɡ ú/u		11518
13256	Bunoge	write (sth)	nɔ́nɛ̀	nɔ́nɛ̀	n ɔ́/ɔ n ɛ̀/ɛ		11518
13257	DogulDomA	write (sth)	tɔ̀ŋɛ́	tɔ̀ŋɛ́	t ɔ̀/ɔ ŋ ɛ́/ɛ		11518
13258	DonnoSo	write (sth)	tɔ́ŋɔ̀\\tɔ́ŋɛ̀	tɔ́ŋɔ̀	t ɔ́/ɔ ŋ ɔ̀/ɔ		11518
13259	JamsayAlphabet	write (sth)	tɔŋɔ	tɔŋɔ	t ɔ ŋ ɔ		11518
13260	JamsayDouentza	write (sth)	tɔ́ŋɔ́	tɔ́ŋɔ́	t ɔ́/ɔ ŋ ɔ́/ɔ		11518
13261	JamsayMondoro	write (sth)	tɔ́ŋɔ́	tɔ́ŋɔ́	t ɔ́/ɔ ŋ ɔ́/ɔ		11518
13262	Mombo	write (sth)	nɔ́nɛ́	nɔ́nɛ́	n ɔ́/ɔ n ɛ́/ɛ		11518
13263	Najamba	write (sth)	tɔ́ŋɛ́	tɔ́ŋɛ́	t ɔ́/ɔ ŋ ɛ́/ɛ		11518
13264	Nanga	write (sth)	tɔ́ŋí	tɔ́ŋí	t ɔ́/ɔ ŋ í/i		11518
13265	Penange	write (sth)	sábà kán	sábà_kán	s á/a b à/a + k á/a n		11527
13266	PergeTegu	write (sth)	tɔ́ŋgɔ́	tɔ́ŋgɔ́	t ɔ́/ɔ ŋ ɡ ɔ́/ɔ		11518
13267	Tiranige	write (sth)	nɔ́nɔ́	nɔ́nɔ́	n ɔ́/ɔ n ɔ́/ɔ		11518
13268	TogoKan	write (sth)	tɔ́ŋɔ́	tɔ́ŋɔ́	t ɔ́/ɔ ŋ ɔ́/ɔ		11518
13269	TommoSoTongoTongo	write (sth)	dɔ́ɔ́ⁿ tɔ́ɔ́ⁿ	dɔ́ɔ́ⁿ_tɔ́ɔ́ⁿ	d ɔ̃́ː/ɔ̃ː + t ɔ̃́ː/ɔ̃ː		11531
13270	ToroTegu	write (sth)	kɔ́rù kɔ́rú\\kɔ́rɔ́, kɔ́rú\\kɔ́rɔ́	kɔ́rù_kɔ́rú	k ɔ́/ɔ r ù/u + k ɔ́/ɔ r ú/u		11532
13271	YandaDom	write (sth)	tóŋɔ́\\tóŋálì	tóŋɔ́	t ó/o ŋ ɔ́/ɔ		11518
13272	YornoSo	write (sth)	tɔ́ŋɔ́\\tɔ́ŋú	tɔ́ŋɔ́	t ɔ́/ɔ ŋ ɔ́/ɔ		11518
5175	BankanTey	yam (Dioscorea)	kû:	kû:	k ûː/uː		11533
5176	BenTey	yam (Dioscorea)	kû:	kû:	k ûː/uː		11533
5177	DogulDomA	yam (Dioscorea)	kúù	kúù	k ûː/uː		11533
5178	DogulDomB	yam (Dioscorea)	kû:	kû:	k ûː/uː		11533
5179	DonnoSo	yam (Dioscorea)	kǔ:, kù:bâ:	kǔ:	k ǔː/uː		11533
5180	Gourou	yam (Dioscorea)	kû:	kû:	k ûː/uː		11533
5181	JamsayAlphabet	yam (Dioscorea)	ku	ku	k u/u		11533
5182	JamsayDouentza	yam (Dioscorea)	kû:	kû:	k ûː/uː		11533
5183	Mombo	yam (Dioscorea)	kú:bá // kù:ⁿ bállà	kú:bá	k úː/uː b á/a		11533
5184	Najamba	yam (Dioscorea)	kù:nǐ:	kù:nǐ:	k ùː/uː n ǐ:/iː		11533
5185	Nanga	yam (Dioscorea)	kû:	kû:	k ûː/uː		11533
5186	PergeTegu	yam (Dioscorea)	kû:	kû:	k ûː/uː		11533
5187	TebulUre	yam (Dioscorea)	kǔ:	kǔ:	k ǔː/uː		11533
5188	TogoKan	yam (Dioscorea)	kǔ:	kǔ:	k ǔː/uː		11533
5189	TommoSoTongoTongo	yam (Dioscorea)	kúú	kúú	k úː/uː		11533
5190	TomoKanSegue	yam (Dioscorea)	kú	kú	k ú/u		11533
5191	ToroTegu	yam (Dioscorea)	kû:	kû:	k ûː/uː		11533
5192	YandaDom	yam (Dioscorea)	kǔ:	kǔ:	k ǔː/uː		11533
5193	YornoSo	yam (Dioscorea)	kǔ:	kǔ:	k ǔː/uː		11533
2623	BankanTey	yawn (verb only)	kó	kó	k ó/o		11534
2624	BenTey	yawn (verb only)	kó	kó	k ó/o		11534
2625	DogulDomA	yawn (verb only)	kàyɛ́	kàyɛ́	k à/a j ɛ́/ɛ		11536
2626	DogulDomB	yawn (verb only)	káyè	káyè	k á/a j è/e		11536
2627	DonnoSo	yawn (verb only)	áŋìnɛ̀:\\áŋìnìỳ	áŋìnɛ̀:	á/a ŋ ì/i n ɛ̀:/ɛː		11538
2628	Gourou	yawn (verb only)	kó:	kó:	k óː/oː		11534
2629	JamsayAlphabet	yawn (verb only)	ko	ko	k o		11534
2630	JamsayDouentza	yawn (verb only)	kó:	kó:	k óː/oː		11534
2631	Mombo	yawn (verb only)	ábábá gúbé	ábábá_gúbé	á/a b á/a b á/a + ɡ ú/u b é/e		11542
2632	Najamba	yawn (verb only)	ǎy\\àyè	ǎy	ǎ/a j		11536
2633	Nanga	yawn (verb only)	á:njí	á:njí	á:/aː ⁿdʒ í/i		11544
2634	Penange	yawn (verb only)	há:lè	há:lè	h á:/aː l è/e		11545
2635	PergeTegu	yawn (verb only)	pó:	pó:	p óː/oː		11546
2636	TebulUre	yawn (verb only)	nɔ́:rⁿí: (nɔ́:rⁿí:tì)	nɔ́:rⁿí:_	n ɔ́ː/ɔː r̃ í:/iː		11547
2637	Tiranige	yawn (verb only)	á:yó	á:yó	á:/aː j ó/o		11536
2638	TommoSoTongoTongo	yawn (verb only)	káá	káá	k áá/aː		11534
2639	TomoKanDiangassagou	yawn (verb only)	dá:rì	dá:rì	d á:/aː r ì/i		11547
2640	TomoKanSegue	yawn (verb only)	dà:rì	dà:rì	d à:/aː r ì/i		11547
2641	ToroTegu	yawn (verb only)	kó\\kó	kó	k ó/o		11534
2642	YandaDom	yawn (verb only)	á:líyɛ́\\á:líyálì	á:líyɛ́	á:/aː l í/i j ɛ́/ɛ		11545
2643	YornoSo	yawn (verb only)	wǎ:gɛ́:\\wǎ:gí:	wǎ:gɛ́:	w ǎ:/aː ɡ ɛ́:/ɛː		11534
7530	Ampari	year	wàyá (wàyá gè)	wàyá_	w à/a j á/a		11548
7531	BankanTey	year	àrⁿá	àrⁿá	à/a r̃ á/a		11549
7532	BenTey	year	àrⁿàkúsú, àrⁿàgúsú	àrⁿàkúsú	à/a r̃ à/a k ú/u s ú/u		11554
7533	Bunoge	year	wáyà	wáyà	w á/a j à/a		11548
7534	DogulDomA	year	wɛ̀ɛ́	wɛ̀ɛ́	w ɛ̀ɛ́/ɛː		11548
7535	DogulDomB	year	wěŋ	wěŋ	w ě/e ŋ		11548
7536	DonnoSo	year	ànàkúdù	ànàkúdù	à/a n à/a k ú/u d ù/u		11554
7537	Gourou	year	àrⁿà kúsú	àrⁿà_kúsú	à/a r̃ à/a + k ú/u s ú/u		11555
