NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	POS
7399	scoop up (food) in one hand from a bowl			
7401	scoop up (water) in the cupped palm of one's hand			
7403	scrap of fabric (cut off from a larger piece), usually discarded or used as a rag			
7404	scrape (e.g. skin) with a blade			
7405	scrape (knife blade) with a stone (to sharpen it)			
7406	scrape off a layer of (a surface)			
7408	scrape off the remaining hairs from (animal hide) with a smooth stone (after plucking out much of the hair)			
7409	scrape off the remaining tough hairs from (animal hide) with a knife (after plucking)			
7410	scrape out (calabash, after sawing it in half)			
7411	scrape the outside of (a freshly cut calabash) with a metal scraper			
7412	scraper for earthenware cooking pot			
7413	scraper for modern cooking pots (for removing food stuck to surface)			
7416	screw (sth) in			
7417	screw (sth) out, unscrew			
7418	screw-bladed awl used to make holes in wooden handles (e.g. for ax and daba blades)			
7420	scrub (one's body, with a scrubber, while bathing)			
7421	scrub (one's body, with hands, without soap, while bathing)			
7422	scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth			
7423	scrub hard (one's body, by hand, with soap, while bathing)			
7424	scrub hard (sb, by hand, with soap)			
7425	scrub lightly (one's body, with hands, without soap, while bathing)			
7426	scrub lightly (wet clothing, in washing) between one's thumb and fingers			
7427	scrubber (for bathing)			
7428	seal back together (broken halves of rubber sandal strap, by applying hot metal)			
7429	seal up (e.g. the mouth of a large jar, for long-term storage)			
7430	sear (chicken, bird) briefly after defeathering, to burn off remains of feathers			
7431	sear (meat, to preserve it for a few days)			
7432	sear and scratch the skin of (small animal, sheep's head) to remove hairs			
7433	search the pockets of (people, e.g. after a wallet is stolen)			
7435	second and final round of intense weeding work in fields			
7436	second layer of millet grain spikes in a basket or shoulderbag			
7437	second level of Koranic school			
7439	secondary grain spikes develop (noun plus verb)			
7440	secondary grain spikes on a millet plant, growing below the highest and best-developed spike (they are often harvested after the main harvest)			
7442	secret magic words			
7443	secret spells (e.g. Koranic verses) with magical power			
7444	secret words (family secret) that confer invulnerability			
7446	section (division of a musical ensemble who play as a unit)			
7447	section of a cultivated field, parcel			
7448	section of fabric woven from doum-palm frond or baobab fibre, used in pottery-making for imprinting a repeating design on the surface of water jars			
7449	section of stem (to be used as a handle) that extends out from a millet grain spike that is reserved for seedstock			
7450	sediments in a cooked liquid, e.g. millet grains in cream of millet			
7452	seed ball inside gourd (calabash) fruit			
7453	seed spike (ear) at top of corn plant			
7454	seedstock, seeds for sowing			
7455	seer (one who can see the future)			
7456	seer, holy man with prophetic powers			
7457	segment (of grass stem)			
7458	selectively remove (certain items, leaving others)			
7459	self-reproach, remorse (for a bad act committed in the past)			
7460	self-standing bowl-shaped earthenware waterjar with wide, thick-rimmed opening			
7462	seller			
7465	send (sb) on an errand			
7466	senior step-mother, mother's senior co-wife			
7467	senior twin (female)			
7468	senior twin (male)			
7469	senior twin (name)			
7470	senior wife (among two co-wives)			
7471	separate the skin from the carcass of (animal) by pushing with the fist or the butt of the hand			
7474	sergeant			
7475	serious (important) talk			
7476	serious adult skin disease with boils that break open easily			
7477	serious disease involving thickening of spittle (treated at Koira Beiri village)			
7480	sesame oil ( for cooking)			
7481	sesame sauce			
7484	set a date or deadline			
7485	set consisting of two flexible combs and two foot-pedals (moved up and down by the weaver)			
7487	set of people who live in the same housing unit (with a shared courtyard)			
7488	set of persons born in the same year			
7489	set of persons descended from a fairly recent male ancestor			
7490	set of persons of the same generation plus their grandkin (they can joke with each other)			
7491	set on fire (e.g. house, pile of branches) with a torch			
7492	set out to dry in sun (wet clothes, green peanuts)			
7494	settle down, settle in (sw)			
7496	seven-day period before the wedding when the bride lives with a relative of the groom			
7497	seventh day from today			
7500	sever with one chop			
7501	severe swelling of glands under jaw near ears (young person's ailment)			
7504	shack, temporary quarters (in the bush)			
7505	shade one's eyes with one's hand to look at sth			
7507	shadow that covers			
7508	shady, with dense foliage (e.g. mango tree) (adverb)			
7511	shake a rattle, make a rattling sound			
7512	shake an appendage of (e.g. sb's arm, a tree branch)			
7513	shake off (wet garment, dusty object)			
7514	shake uprooted weeds (to remove earth, to avoid regrowth)			
7515	shallow hole cut in tree (as a foothold)			
7517	shallow pit in the ground, natural or dug (a livestock animal that fell into it could climb out)			
7519	shape (cooked grain) into tiny balls			
7520	shape (dough) into balls with one or both hands			
7521	shape (soumbala spice) into small pieces (to be sold later) using the thumb and fingertips			
7524	shape (sth) into a faceted form			
7525	shape (sth) into balls			
7527	shape similar to thatch shelter formed by sitting with one leg crossed over the other			
7528	shard (of earthenware water jug or of calabash)			
7529	shard from broken calabash			
7530	shard from broken earthenware waterjar			
7531	share one's problems with (sb), confide in			
7533	shared (collective) meat			
7535	sharp metal tip of wooden spear			
7536	sharp-pointed tool (general term)			
7537	sharp-tongued person, one who regularly disparages others			
7539	sharpen the pointed wooden tip of (e.g. a pencil) with low-angled slashing strokes of the knife			
7541	sharply curved or bent at one spot (stick)			
7542	sharply focused bright light (flashlight, vehicle's bright lights) (adverb)			
7543	sharply pointed (e.g. needle) (adjective)			
7544	sharply pointed (e.g. needle) (adverb)			
7545	sharply-angled bent end of the metal ridge on the inside of the mechanism of a rifle, next to the dowel			
7546	shatter (e.g. calabash, waterjar) into tiny pieces			
7547	shatter, smash (sth)			
7548	shave (sb) around the edges (i.e. shaving the upper forehead, around the ears, and the nape) to give a sharp edge to the hair			
7551	shave the head (of sb)			
7553	she has given birth (euphemism other than 'be cured')			
7554	she is having her menstrual period			
7555	she is pregnant			
7556	shea-butter (for cooking)			
7558	sheathe (knife, saber)			
7561	sheet of paper			
7562	sheet of paper in a Koran			
7564	shell cluster worn on the nape, tied to the back of a necklace			
7566	shelled peanuts			
7567	shelled peanuts with skins removed			
7568	shepherd's cotton hat (tight-fitting, comes down over cheeks, decorative ponytail in back)			
7569	shift (dislocated bone) back into its joint			
7570	shiftless, useless (worker)			
7571	shin bruise			
7573	shinbone			
7574	shining, gleaming (blade, etc.) (adverb)			
7575	shiny new (adverb)			
7577	shirt worn by dancer in bell dance			
7579	shivering with cold (adverb)			
7584	shoo away flies by swinging a cow tail in a swooping down-and-up motion			
7585	shoo! (to birds)			
7586	shoo! (to camel)			
7587	shoo! (to cat)			
7588	shoo! (to chicken)			
7589	shoo! (to cow)			
7590	shoo! (to dog)			
7591	shoo! (to donkey)			
7592	shoo! (to goat)			
7593	shoo! (to sheep)			
7597	shoot out (e.g. bullet, animal escaping from a danger in its burrow)			
7599	short and wide (gourd) (adverb)			
7600	short baggy pants (to knees)			
7601	short break (in the fields, around noon, for a quick lunch and some rest)			
7602	short break (in the fields, to rest and drink cream of millet, from about 3:30 PM to the 4PM prayer)			
7603	short cylindrical tomtom			
7604	short daba, often shortened from a worn-out long daba, now used for example to mix mud			
7605	short heavy wooden rod underneath that stabilizes the reed of a loom			
7606	short mid-day break (in the fields, a few minutes, after lunch)			
7607	short person, runt, pipsqueak			
7608	short scarification on temple beside eyes (e.g. Songhay style)			
7609	short scarifications from nose to cheekbone (Fulbe and Ongoiba style)			
7610	short scarifications just under eyes (archaic style for Dogon women)			
7611	short straight staff (for children and young men)			
7613	short-handled pick-hoe with hooked end of shaft fitting into sleeve of blade (used especially for digging mud)			
7614	short-handled pick-hoe with pin in back of blade inserted into hole in shaft (for uprooting millet)			
7615	shortage of water (e.g. in a drying pond)			
7616	shorten (sth)			
7617	shortfall, serious shortage (of sth)			
7618	shorts (boy's)			
7619	shorts for circumcised boys (tight-fitting on sides)			
7620	shoulder area including shoulderblade			
7621	shoulderbag from an entire goatskin (carried to fields)			
7625	show off, be a showboat (female)			
7626	show off, be a showboat (male)			
7629	shroud (in white cotton cloth, for wrapping a corpse)			
7632	shut (e.g. door) all the way, so it is flush with the frame			
7635	shut eye(s)			
7636	shut one's mouth			
7637	shut up!			
7641	sibling of opposite sex (older or younger)			
7642	sibling of opposite sex (possessed)			
7647	side by side			
7648	side of body (at ribs)			
7649	side of body (between ribs and hip)			
7650	side of face			
7651	side shed next to togu-na used by young men			
7654	sideburns			
7656	sieve for couscous (midsized holes)			
7657	sieve for flour (fine holes)			
